BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
7268.70638,1,306.91,306.91,0,12702.4277,0.272727,0.272727,0,1,93,4,12000,3512.633784,2096.962594,0,11
64.180193,0.727273,602.2,502.2,100,0,0.416667,0.416667,0.166667,0,0,9,2500,590.403543,69.987515,0,12
30.395073,1,512.47,512.47,0,0,1,1,0,0,0,12,7000,484.669932,192.908611,1,12
2537.892884,1,0,0,0,354.346012,0,0,0,0.25,3,0,3000,622.529592,622.651831,0,12
1527.644591,1,0,0,0,210.417767,0,0,0,0.166667,3,0,1700,540.406147,508.668881,0,12
1276.491537,0.833333,65.8,65.8,0,4422.783845,0.166667,0.166667,0,0.5,6,2,2500,3533.025919,474.861178,0,6
1116.44317,1,0,0,0,18.904244,0,0,0,0.083333,1,0,1200,264.159577,312.807548,0,12
1575.508838,0.875,0,0,0,1977.834772,0,0,0,0.125,1,0,2500,260.843536,325.312921,0,8
0,0,52.5,0,52.5,0,0.416667,0,0.416667,0,0,5,3000,57.506797,,0,12
219.749851,1,1208.38,0,1208.38,0,0.833333,0,0.833333,0,0,10,1000,1256.084967,187.61419,0.083333,12
1223.909602,1,607,607,0,0,0.916667,0.916667,0,0,0,13,1200,466.149713,906.697643,0,12
598.423093,1,5835.57,3974.7,1860.87,0,1,0.833333,0.75,0,0,53,9000,6083.426724,204.763572,0.916667,12
7803.470739,1,7184.73,6519.19,665.54,0,1,0.583333,0.916667,0,0,78,11500,2250.502094,3745.116848,0,12
1475.396878,1,5055.77,2931.91,2123.86,0,1,0.333333,1,0,0,69,1900,4826.844372,1879.122243,0,12
1812.542545,0.857143,2918.08,2918.08,0,0,0.571429,0.571429,0,0,0,5,3000,247.249275,297.395431,0,7
9.431309,1,80.44,0,80.44,0,0.416667,0,0.416667,0,0,5,2500,104.97817,67.789985,0.5,12
66.066065,0.818182,995.62,402.79,592.83,0,1,1,0.666667,0,0,30,7500,767.241839,133.121651,0.5,12
8048.03442,1,0,0,0,6163.107978,0,0,0,0.333333,10,0,12000,2165.252987,2164.447843,0,12
47.424621,0.545455,372,273.6,98.4,0,0.333333,0.166667,0.25,0,0,7,4000,662.401178,149.47264,0.2,12
439.357199,1,862.74,862.74,0,90.322514,0.666667,0.666667,0,0.25,4,22,1000,789.180188,208.76782,0,12
3871.433675,1,0,0,0,975.139233,0,0,0,0.083333,5,0,9500,903.655941,953.264819,0,12
2320.107011,0.888889,2118.42,2118.42,0,3285.570621,0.222222,0.222222,0,0.555556,14,14,5000,922.698832,1312.069434,0,9
1727.638449,1,606.11,606.11,0,0,1,1,0,0,0,17,11000,2959.920544,623.656993,0,12
1121.068043,1,0,0,0,56.461201,0,0,0,0.166667,3,0,1200,236.09244,351.184105,0,12
1615.724155,1,673.74,484.46,189.28,624.03835,1,0.333333,0.75,0.416667,12,18,2000,785.833719,873.816183,0,12
325.47428,1,3030.4,1358.32,1672.08,92.358043,1,1,0.916667,0.083333,2,76,3000,3117.11898,179.10451,1,12
639.830783,0.636364,578.19,380.67,197.52,1848.938533,0.5,0.166667,0.416667,0.166667,4,25,2000,2247.506595,218.280473,0,12
318.805232,1,300.39,106.89,193.5,163.100401,1,0.1,0.9,0.1,8,13,1000,129.074206,247.966507,0.111111,10
715.64147,0.727273,0,0,0,1349.479114,0,0,0,0.25,6,0,1500,1967.176481,234.068674,0.125,12
936.041324,1,1141.24,999.08,142.16,0,0.666667,0.166667,0.583333,0,0,12,1200,1225.983876,2595.332901,0,12
6963.435383,1,2951.93,2951.93,0,0,0.333333,0.333333,0,0,0,10,8000,1069.094662,11142.93224,0,12
34.706824,0.181818,242.9,242.9,0,0,0.083333,0.083333,0,0,0,2,1500,85.290895,174.958496,0,12
911.298036,1,954.15,425.35,528.8,0,0.833333,0.25,0.666667,0,0,12,1200,283.608489,282.489805,0,12
1937.273513,1,658.87,79.67,579.2,0,0.916667,0.166667,0.833333,0,0,17,2000,758.215724,1336.476251,0,12
1018.811119,1,3137.2,1737.1,1400.1,0,1,0.666667,1,0,0,57,6500,4106.558919,260.772338,0,12
670.120718,1,0,0,0,12281.83439,0,0,0,0.583333,31,0,1200,12485.43289,591.573521,0.5,12
368.980661,1,1516.42,1516.42,0,0,0.916667,0.916667,0,0,0,31,10000,977.636615,199.291321,0.333333,12
15.810927,0.363636,246.29,246.29,0,0,0.181818,0.181818,0,0,0,4,500,149.886496,23.3231,0,11
7801.511533,1,231.4,231.4,0,4109.465221,0.1,0.1,0,1.1,20,3,13500,1593.617739,1522.496755,0,10
1308.126179,1,102.75,0,102.75,0,0.833333,0,0.75,0,0,10,3000,865.740388,288.129171,0,12
2070.627593,1,2564.08,1165,1399.08,0,1,0.583333,1,0,0,57,8500,1363.695769,628.433833,0,12
19.589561,0.545455,299.84,299.84,0,0,0.416667,0.416667,0,0,0,6,3000,577.023407,116.058011,0.8,12
1305.266304,0.833333,1078.89,844.99,233.9,2081.15215,0.833333,0.833333,0.666667,0.666667,4,20,5000,164.080259,191.069553,0,6
4461.155061,1,190,190,0,454.804237,0.090909,0.090909,0,0.090909,1,1,5000,1240.620735,1818.377046,0,11
1341.000157,1,1355.77,1220.45,135.32,929.959753,0.916667,0.666667,0.5,0.083333,1,24,4000,553.207757,351.43166,0,12
201.487515,1,1688.12,0,1688.12,0,1,0,1,0,0,12,4000,1641.148627,174.408798,1,12
6650.001408,1,275.38,235.71,39.67,494.997609,0.25,0.166667,0.166667,0.333333,9,7,15500,1386.144517,1538.648155,0,12
1649.174527,1,0,0,0,364.489187,0,0,0,0.083333,1,0,10000,1334.151756,415.982151,0,12
501.360034,1,107.27,107.27,0,0,0.25,0.25,0,0,0,3,7500,614.163281,188.038862,0,12
96.109401,1,938.2,938.2,0,148.986635,1,1,0,0.083333,1,12,8000,3722.654209,182.443604,0.416667,12
228.107524,1,510.32,216.9,293.42,0,1,0.333333,1,0,0,23,5000,552.200643,182.025154,0,12
1696.302382,1,0,0,0,1578.159867,0,0,0,0.666667,13,0,3000,650.716947,784.060078,0,12
11.748193,0.181818,80.75,80.75,0,0,0.083333,0.083333,0,0,0,1,2000,0,,0,12
523.329585,1,5819.46,4646.02,1173.44,0,1,1,1,0,0,114,6000,5279.91437,194.433112,0.916667,12
15.587005,0.545455,156,0,156,0,0.545455,0,0.545455,0,0,6,2000,168.726312,81.861265,0.2,11
102.751154,1,1063.69,0,1063.69,0,1,0,1,0,0,29,7000,1928.089519,164.687639,0.454545,12
20.700474,0.857143,94.98,0,94.98,0,0.857143,0,0.714286,0,0,6,1000,86.16753,104.771473,0.5,7
2080.312991,0.888889,25,0,25,2422.889589,0.111111,0,0.111111,0.333333,6,1,2500,540.687217,570.576789,0,9
22.493402,0.272727,291.28,146.29,144.99,0,0.25,0.166667,0.166667,0,0,7,1000,563.715318,168.008886,0,12
21.345298,0.727273,1019,119,900,0,0.75,0.083333,0.75,0,0,10,4500,1274.379409,161.692199,1,12
62.053779,0.636364,29.6,29.6,0,838.60032,0.083333,0.083333,0,0.083333,2,1,6000,1576.039085,108.744838,0.166667,12
91.011429,0.636364,1023.55,788.15,235.4,0,0.75,0.333333,0.5,0,0,20,3000,853.805054,112.459858,0.166667,12
1299.554504,1,0,0,0,3955.560549,0,0,0,0.5,11,0,2500,2084.109173,267.774368,0.166667,8
390.008261,1,0,0,0,463.287959,0,0,0,0.083333,1,0,2500,250.588485,205.177541,0,12
5.006737,1,100.3,100.3,0,0,0.083333,0.083333,0,0,0,1,5000,188.823702,16.853858,0,12
88.327488,1,669.75,669.75,0,0,1,1,0,0,0,12,4300,632.122421,179.875598,0.545455,12
51.923357,0.3,835.31,250,585.31,0,0.5,0.1,0.4,0,0,13,7000,832.140348,70.583398,0.25,10
3517.101616,0.727273,547.28,0,547.28,0,1,0,1,0,0,14,11000,8735.607835,17862.55831,0,12
35.120942,1,372,0,372,0,1,0,1,0,0,12,2700,361.050924,156.723469,0.545455,12
6246.069586,1,0,0,0,5518.29804,0,0,0,0.166667,4,0,10000,1462.274274,2206.014199,0,12
1029.101022,1,49.1,0,49.1,0,0.25,0,0.25,0,0,3,1000,59.924534,8269.955787,0,12
1718.885963,1,578.78,0,578.78,0,0.666667,0,0.666667,0,0,14,1000,294.153872,20316.09631,0,12
246.688528,0.909091,297.96,0,297.96,0,0.916667,0,0.916667,0,0,11,1000,1333.301174,221.51113,0,12
399.988157,1,5277.77,4004.96,1272.81,0,1,1,0.916667,0,0,57,6000,4353.346961,194.598709,1,12
96.698289,1,1052.28,0,1052.28,0,1,0,1,0,0,23,2000,930.197472,180.400196,0.833333,12
73.353928,0.4,0,0,0,380.852744,0,0,0,0.1,2,0,1200,1035.473514,84.740732,0.5,10
364.398745,1,1087.66,561.06,526.6,0,0.916667,0.583333,0.833333,0,0,22,3000,763.738703,189.953723,0,12
1669.488962,1,0,0,0,254.011804,0,0,0,0.166667,4,0,1800,571.589438,494.062935,0,12
495.16253,1,0,0,0,836.270564,0,0,0,0.083333,1,0,1000,639.722174,248.656446,0,12
8.172299,0.636364,114,0,114,0,0.5,0,0.5,0,0,6,2700,123.400772,44.25482,0.545455,12
464.674156,0.888889,1979.22,1979.22,0,1981.265503,0.666667,0.666667,0,0.111111,1,11,3000,3110.052742,132.446091,0.2,9
43.960637,1,580.65,0,580.65,0,1,0,0.857143,0,0,7,1000,488.691925,103.514338,0.833333,7
1000.814822,0.285714,0,0,0,3465.266978,0,0,0,0.142857,6,0,6000,235.351288,460.6965,0,7
1337.287314,1,1662.41,1662.41,0,0,0.5,0.5,0,0,0,10,1500,1670.844026,1995.395096,0,12
2623.967336,1,3005.89,2438.85,567.04,0,0.916667,0.75,0.75,0,0,40,5500,1245.201203,679.379333,0,12
1523.552696,1,1810,1810,0,0,0.1,0.1,0,0,0,1,1850,368.561315,390.858281,0,10
1018.350846,1,0,0,0,716.818927,0,0,0,0.090909,3,0,3000,263.238508,334.618726,0,11
1786.846869,1,0,0,0,9177.926262,0,0,0,0.75,11,0,6000,4203.245105,335.657631,0.166667,8
76.059828,1,927.1,927.1,0,0,1,1,0,0,0,12,1500,906.712652,163.265372,1,12
3506.489102,1,0,0,0,4467.382055,0,0,0,1,11,0,5000,286.708354,628.484562,0,6
13.07784,0.454545,69.5,69.5,0,0,0.083333,0.083333,0,0,0,1,400,98.275388,62.529499,0.1,12
78.090426,1,243.48,0,243.48,0,1,0,1,0,0,12,1500,152.754759,157.90404,0.083333,12
5211.229218,1,0,0,0,2316.206642,0,0,0,0.416667,10,0,5500,1009.545319,2092.29409,0,12
4059.211725,1,0,0,0,4524.312762,0,0,0,0.25,4,0,5000,3246.575307,866.693315,0,12
4169.458982,1,0,0,0,2802.840866,0,0,0,0.5,10,0,5000,1261.781799,1355.006535,0,12
939.348677,1,50,50,0,0,0.083333,0.083333,0,0,0,1,1000,315.440785,628.156487,0,12
1819.529197,1,219.26,219.26,0,977.92638,0.25,0.25,0,0.333333,7,5,2500,518.949471,1223.335721,0,12
2279.807594,0.909091,0,0,0,4211.68237,0,0,0,0.166667,7,0,5000,4714.063176,543.766316,0.090909,12
131.342635,0.636364,1160.65,1160.65,0,0,0.5,0.5,0,0,0,8,13000,1113.408654,93.234625,0.3,12
12358.32132,1,421.15,0,421.15,5690.168909,0.583333,0,0.583333,0.583333,11,7,17000,4131.495556,2959.446172,0,12
863.809833,1,507.5,507.5,0,695.097159,0.166667,0.166667,0,0.083333,2,3,4000,587.866451,286.448719,0.083333,12
1160.206649,0.9,1600,1400,200,0,0.3,0.1,0.1,0,0,5,2000,876.757279,474.632979,0,10
49.789963,1,700,0,700,0,1,0,0.9,0,0,10,1000,658.47788,160.909873,1,10
1625.249578,1,1814.65,854.65,960,1825.212313,1,0.083333,1,0.416667,6,24,3000,1281.171589,392.219254,0.083333,12
1157.168369,1,0,0,0,1249.682243,0,0,0,0.583333,10,0,3000,264.548484,326.316359,0,12
939.102758,0.363636,0,0,0,3470.939551,0,0,0,0.166667,4,0,4000,501.827788,855.39844,0,12
81.170395,0.818182,626.5,0,626.5,0,0.583333,0,0.5,0,0,7,2500,445.640989,112.818984,0.454545,12
116.626679,1,533.99,178.8,355.19,0,0.916667,0.5,0.666667,0,0,32,4000,606.890738,169.514793,0,12
219.709329,1,586.64,0,586.64,0,1,0,0.875,0,0,8,1000,156.939833,165.553894,0,8
428.532479,1,0,0,0,2039.234459,0,0,0,0.833333,44,0,9000,1446.932048,177.96135,0,12
42.51225,0.272727,523.15,75.2,447.95,0,0.25,0.083333,0.25,0,0,7,2000,925.820102,164.103619,1,12
1329.967543,1,2009.12,1296.68,712.44,1763.794583,1,1,1,0.25,10,36,2500,2715.972095,956.330023,0,12
50.803778,0.25,0,0,0,892.941422,0,0,0,0.125,2,0,1500,1272.269385,28.024972,0.333333,8
2398.26262,1,0,0,0,722.361498,0,0,0,0.416667,8,0,6000,738.312743,879.041116,0,12
1.874969,0.363636,433.32,0,433.32,0,1,0,1,0,0,12,2000,238.913827,7.070714,0,12
169.925245,1,2000,0,2000,0,0.916667,0,0.833333,0,0,21,7000,1862.047167,171.958681,0.909091,12
13318.65912,1,3504.74,3266.29,238.45,1306.849608,0.636364,0.545455,0.272727,0.181818,3,16,17500,2594.820938,4762.246065,0,11
2743.221459,1,0,0,0,776.01291,0,0,0,0.166667,2,0,3000,668.207015,934.308332,0,12
243.182403,1,2687.48,398.67,2288.81,0,1,0.333333,1,0,0,67,5500,2349.060843,176.161796,1,12
1623.176564,0.909091,0,0,0,3478.643597,0,0,0,0.818182,34,0,3000,1007.211689,433.963634,0,11
4028.315428,1,0,0,0,275.691831,0,0,0,0.083333,1,0,4500,892.224219,1572.219063,0,12
1865.008929,1,0,0,0,2087.392116,0,0,0,0.25,3,0,2500,2709.693363,460.334824,0.083333,12
970.322769,1,0,0,0,2034.69483,0,0,0,0.333333,14,0,2000,1373.649725,362.565529,0.083333,12
669.973636,0.545455,0,0,0,1479.440572,0,0,0,0.166667,3,0,3000,1616.215963,121.550312,0,12
5292.905315,1,5539.68,2603.79,2935.89,0,1,0.916667,1,0,0,273,6000,3597.677582,3838.484817,0,12
6398.233171,1,0,0,0,233.38167,0,0,0,0.083333,1,0,9500,1693.270011,2525.860166,0,12
841.398158,1,860.2,264.35,595.85,0,0.75,0.166667,0.666667,0,0,16,15500,1198.790549,194.362209,0,12
1029.85333,0.833333,727.51,727.51,0,1287.04473,0.333333,0.333333,0,0.666667,5,2,2500,86.723976,232.760827,0,6
4746.953711,0.909091,0,0,0,939.38774,0,0,0,0.454545,10,0,11000,1257.708437,1029.681413,0,11
10.400883,0.454545,533.98,293.98,240,0,0.5,0.25,0.416667,0,0,14,1000,1251.380404,33.246072,0,12
102.011668,0.888889,799,0,799,0,0.444444,0,0.333333,0,0,6,1000,907.540585,124.882315,1,9
2820.576665,0.818182,0,0,0,10717.89195,0,0,0,0.583333,11,0,7000,9602.278174,937.556314,0.142857,12
4644.779013,1,4820.68,4063.61,757.07,0,0.833333,0.75,0.5,0,0,54,9200,1076.138168,1324.445876,0,12
4611.724712,1,0,0,0,2686.074313,0,0,0,0.222222,2,0,6000,674.702724,1102.054684,0,9
1579.728772,1,0,0,0,124.941315,0,0,0,0.083333,1,0,1800,464.305701,482.666125,0,12
2922.487907,1,71.07,0,71.07,3595.158425,0.25,0,0.166667,0.166667,9,3,9500,9226.751112,797.250949,0,12
14.234636,0.545455,259.83,0,259.83,0,0.583333,0,0.416667,0,0,7,7000,357.269364,143.330305,1,12
3992.261885,1,0,0,0,348.834361,0,0,0,0.583333,9,0,4000,1057.678259,1229.820066,0,12
233.395491,0.818182,2025,2025,0,385.62779,0.75,0.75,0,0.083333,1,21,6000,2420.445403,118.312302,0.5,12
1575.794134,1,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100,2345.315745,1704.918221,0.1,10
2945.285382,1,185.98,55,130.98,0,0.416667,0.083333,0.333333,0,0,9,3000,1009.97564,1102.79511,0,12
1817.618232,1,623.19,0,623.19,408.434019,1,0,0.916667,0.083333,1,26,2800,719.914581,867.218309,0,12
49.074293,0.818182,330.25,330.25,0,0,0.25,0.25,0,0,0,5,2500,509.309215,134.968858,0,12
604.816148,1,764,331,433,796.641859,0.916667,0.166667,0.916667,0.333333,7,25,10500,1984.660403,215.409725,0.083333,12
134.62028,0.818182,648.9,648.9,0,295.655611,0.25,0.25,0,0.166667,2,5,1200,468.622826,156.724637,0.25,12
92.239093,0.909091,1525.1,0,1525.1,0,0.833333,0,0.833333,0,0,13,4000,1682.312643,157.835032,1,12
862.413024,1,108,0,108,925.602681,0.333333,0,0.333333,0.333333,10,4,1000,1151.18815,2977.301882,0,12
313.13311,1,49.09,49.09,0,1306.110387,0.166667,0.166667,0,0.416667,13,2,6500,1405.747523,189.159601,0.166667,12
0,0,0,0,0,465.571691,0,0,0,0.083333,1,0,3000,6112.512276,,0,12
1046.37041,1,295,295,0,93.579809,0.083333,0.083333,0,0.083333,1,2,1200,439.407082,362.838185,0,12
135.493002,1,0,0,0,499.794103,0,0,0,0.25,4,0,1200,1844.110066,185.379277,0.166667,12
415.27608,0.454545,191.34,40,151.34,0,0.416667,0.083333,0.416667,0,0,8,1500,3467.412046,1094.75712,0.2,12
1218.208868,0.818182,0,0,0,4467.667258,0,0,0,0.363636,12,0,2500,3341.009938,385.307674,0,11
1589.449271,1,255.75,187,68.75,0,0.333333,0.166667,0.166667,0,0,5,3500,599.044421,586.693702,0,12
0.000199,0.090909,0.01,0.01,0,0,0.083333,0.083333,0,0,0,1,4000,0.056466,0.05588,0,12
949.530268,1,45.65,45.65,0,47.786053,0.083333,0.083333,0,0.083333,1,1,1000,303.450157,456.016895,0,12
745.157677,1,485.17,485.17,0,0,0.166667,0.166667,0,0,0,2,3000,191.111587,285.884887,0,12
88.633107,1,450,0,450,0,1,0,0.888889,0,0,9,1000,333.656186,148.510706,0,9
87.887472,1,1282.73,0,1282.73,0,0.916667,0,0.916667,0,0,11,3500,1347.51278,177.102986,0.818182,12
1549.600093,1,0,0,0,181.45033,0,0,0,0.083333,1,0,5000,793.363907,498.013895,0,12
95.865855,0.363636,1123.58,1123.58,0,0,0.083333,0.083333,0,0,0,9,1500,3245.496885,142.868781,0,12
2006.218006,1,4572.63,3484.5,1088.13,0,0.5,0.416667,0.25,0,0,28,6500,1670.202477,1842.365907,0,12
14.281926,0.875,245.85,0,245.85,0,0.875,0,0.75,0,0,16,1500,209.736381,65.920948,0.25,8
77.32592,1,664.51,0,664.51,0,0.916667,0,0.833333,0,0,11,2500,623.532457,174.762624,1,12
1182.324933,1,0,0,0,258.13761,0,0,0,0.583333,8,0,1200,503.164651,326.336533,0,12
3221.105151,1,3447.55,1450,1997.55,0,1,0.166667,1,0,0,40,9500,5401.287094,756.926664,0,12
2230.477487,0.857143,0,0,0,2480.833949,0,0,0,0.142857,2,0,2500,391.306121,397.057608,0,7
746.9786,1,2341.08,1953.84,387.24,0,1,0.416667,1,0,0,59,2000,736.002618,241.954677,0,12
0,0,37.65,0,37.65,0,0.25,0,0.25,0,0,3,1500,0,,0,12
110.409387,0.727273,992.88,992.88,0,0,0.416667,0.416667,0,0,0,12,4500,791.103098,148.537836,0,12
3743.771094,1,368.44,128.67,239.77,1428.188333,0.9,0.2,0.7,0.3,3,11,7000,748.149925,767.438566,0,10
371.896615,1,332,0,332,850.393519,1,0,1,0.2,5,10,2500,1756.127984,126.406004,0.111111,10
1876.290248,1,63.62,63.62,0,0,0.083333,0.083333,0,0,0,1,2000,383.273938,663.925938,0,12
1384.792038,1,133.34,0,133.34,0,0.333333,0,0.333333,0,0,4,2900,1877.881775,547.387346,0,12
12.029327,0.272727,581.21,0,581.21,0,0.333333,0,0.333333,0,0,11,4000,1333.87748,32.779615,0,12
105.182503,0.272727,787.09,754.47,32.62,0,0.25,0.25,0.083333,0,0,11,2500,840.571045,147.116092,0,12
25.414572,1,262.92,262.92,0,0,0.916667,0.916667,0,0,0,11,13000,280.367131,170.017741,0.636364,12
2235.729892,1,83,38,45,481.39493,0.333333,0.083333,0.166667,0.166667,5,4,2500,568.336744,606.89303,0,12
1355.979715,0.727273,51.41,0,51.41,3213.886545,0.083333,0,0.083333,0.25,7,1,3500,384.859732,654.861921,0,12
164.684836,1,622.9,622.9,0,464.882608,0.545455,0.545455,0,0.090909,1,7,3000,825.929531,171.750543,0.1,11
1621.035373,1,23.21,0,23.21,0,0.333333,0,0.333333,0,0,4,2000,500.515114,475.627205,0,12
269.309231,1,280.25,0,280.25,0,0.916667,0,0.916667,0,0,19,2500,176.415802,184.470935,0,12
1641.801417,1,1192.18,328.21,863.97,1026.486577,1,0.083333,1,0.416667,8,19,2000,1739.401295,606.312146,0,12
1488.113177,1,0,0,0,2599.489045,0,0,0,0.5,15,0,2500,2952.279108,549.725344,0,12
30.969957,0.666667,319.67,319.67,0,0,0.666667,0.666667,0,0,0,5,7500,103.198108,55.782805,0,6
1184.588701,1,704.4,0,704.4,61.069589,1,0,0.916667,0.083333,1,21,1200,810.831681,747.131941,0,12
544.879717,1,6477.6,3301.6,3176,0,1,1,0.916667,0,0,83,7500,6381.236136,235.661045,0.833333,12
1822.43199,1,177.23,70.26,106.97,0,0.083333,0.083333,0.083333,0,0,3,2500,1136.340121,428.353499,0,12
2331.38017,1,1919.66,1310.9,608.76,0,0.916667,0.416667,0.75,0,0,34,6000,6725.483653,609.161536,0,12
1300.593766,1,0,0,0,513.664928,0,0,0,0.166667,3,0,3000,386.660071,396.635432,0,12
1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.545455,0.272727,0.363636,0.727273,107,9,7000,9221.922948,537.180986,0.142857,11
60.37904,0.5,712,712,0,0,0.2,0.2,0,0,0,4,7500,1134.962538,115.956204,1,10
11.896546,0.363636,86,86,0,0,0.083333,0.083333,0,0,0,1,8000,488.720214,85.079975,1,12
69.37782,0.545455,588.02,71.3,516.72,0,0.333333,0.083333,0.333333,0,0,5,7000,1596.674994,241.434175,0.4,12
4925.078801,1,194.6,194.6,0,2746.434556,0.333333,0.333333,0,0.416667,8,4,9000,5149.230429,1825.521318,0,12
7347.355967,1,0,0,0,3726.752857,0,0,0,0.25,5,0,11500,2367.28451,1863.527533,0,12
5772.250286,1,255.25,150,105.25,2969.93596,0.25,0.083333,0.166667,0.5,20,4,6500,1385.482263,1378.644403,0,12
5342.348915,1,0,0,0,8075.196634,0,0,0,0.333333,7,0,6000,6335.002819,938.210823,0.111111,9
1087.574994,1,0,0,0,108.260087,0,0,0,0.083333,1,0,1200,317.447893,226.855527,0,12
2540.711001,1,844.38,844.38,0,197.620055,0.5,0.5,0,0.083333,1,11,7000,576.312714,532.652119,0,12
180.315352,1,1642.26,446.32,1195.94,47.031268,1,0.25,0.833333,0.083333,1,24,7000,1609.27261,177.262274,0.916667,12
5036.870531,1,1752.15,1564.16,187.99,1072.351863,1,0.916667,0.583333,0.25,4,53,10300,1489.597574,1549.64691,0,12
11.890862,0.090909,165,165,0,0,0.083333,0.083333,0,0,0,1,15000,0,,0,12
935.778608,1,645.83,645.83,0,2607.507856,0.583333,0.583333,0,0.916667,43,12,6500,5524.371958,290.170065,0.25,12
202.326177,0.888889,1800,0,1800,0,0.888889,0,0.888889,0,0,9,1000,1502.595015,144.69691,0.571429,9
687.004441,1,252,0,252,1748.90582,1,0,0.888889,0.555556,11,9,2000,436.870246,152.19372,0.285714,9
26.599993,0.545455,329.38,23.65,305.73,0,0.333333,0.083333,0.25,0,0,7,10500,1034.7342,222.733821,1,12
424.938385,1,4060.58,1696.94,2363.64,0,1,1,0.75,0,0,53,7500,4308.448155,184.69761,0.833333,12
4664.023286,1,340,340,0,3510.115735,0.083333,0.083333,0,0.25,8,1,6000,2162.141639,2009.821743,0,12
2173.970603,1,0,0,0,1192.786167,0,0,0,0.25,4,0,2400,445.866028,1043.148468,0,12
831.835714,0.875,750.02,588.02,162,477.128277,0.75,0.375,0.625,0.25,7,13,1200,215.867749,171.272347,0,8
1330.585412,1,304.6,304.6,0,0,1,1,0,0,0,12,8000,1310.489719,385.183578,0,12
1478.552756,1,479.1,311.1,168,901.677781,0.5,0.416667,0.5,0.083333,1,11,4500,4774.597215,478.802097,0,12
1131.445959,1,0,0,0,1498.390707,0,0,0,0.333333,5,0,1950,662.653149,213.351598,0,12
157.763858,0.909091,211.07,211.07,0,0,0.25,0.25,0,0,0,4,1400,994.915444,186.548599,0.1,12
9629.808851,1,0,0,0,4372.393835,0,0,0,0.545455,9,0,12000,2468.988022,2134.295731,0,11
1125.306541,1,703.05,703.05,0,0,0.25,0.25,0,0,0,9,1300,104.476763,421.150061,0,8
827.66215,1,965,890,75,0,0.333333,0.166667,0.166667,0,0,4,2000,748.605862,330.125475,0,12
1308.786637,1,0,0,0,99.670323,0,0,0,0.166667,2,0,1500,528.262752,344.758313,0,12
10571.41107,1,7739.48,0,7739.48,0,1,0,1,0,0,44,8000,2688.447014,76406.20752,0,12
2371.89209,1,447.81,289.43,158.38,5515.157108,0.818182,0.181818,0.636364,0.454545,16,17,8500,458.534768,673.83736,0,11
1283.280303,0.777778,0,0,0,5790.59647,0,0,0,0.666667,17,0,3000,4073.172497,270.257736,0,9
694.409019,1,80,0,80,0,0.166667,0,0.166667,0,0,4,5000,767.024618,228.893626,0,12
155.676255,0.818182,990.33,990.33,0,0,0.333333,0.333333,0,0,0,8,4000,1006.564682,67.567132,0.181818,12
1227.548135,1,322,0,322,0,0.583333,0,0.583333,0,0,13,1000,133.36143,9285.151136,0,12
879.190921,1,45.65,45.65,0,1246.223848,0.083333,0.083333,0,0.166667,2,1,1200,1589.980022,439.870516,0.1,12
66.048562,1,696.78,0,696.78,0,0.916667,0,0.75,0,0,17,2000,617.678129,155.950733,1,12
0,0,393.29,45.65,347.64,0,1,0.083333,1,0,0,13,1000,0,,0,12
1043.249828,1,281.25,0,281.25,1361.24762,1,0,0.888889,0.444444,4,9,1200,634.96657,965.13244,0,9
2843.942194,1,0,0,0,266.975744,0,0,0,0.583333,10,0,3000,869.193769,910.703762,0,12
3376.946886,1,0,0,0,9670.775878,0,0,0,0.4,6,0,9500,2194.131117,684.16893,0,10
1184.529629,1,467.32,0,467.32,2337.837011,1,0,1,0.583333,7,25,6500,903.639776,340.000899,0.083333,12
434.71366,1,1971.57,450.94,1520.63,0,0.583333,0.25,0.5,0,0,24,6700,616.189722,223.258848,0,12
1758.059987,1,412.33,325.21,87.12,0,0.583333,0.333333,0.166667,0,0,11,1800,777.451648,897.905444,0,12
0.920339,0.454545,343.4,0,343.4,0,0.833333,0,0.833333,0,0,10,3000,347.01723,13.714895,0,12
3569.826878,1,3056.06,1994.34,1061.72,0,1,1,0.833333,0,0,50,8500,2333.314296,899.222632,0,12
191.314058,1,860.95,860.95,0,0,0.583333,0.583333,0,0,0,10,800,1001.313048,194.636798,0.083333,12
0,0,102.72,0,102.72,0,1,0,1,0,0,12,1500,0,,0,12
35.988695,0.636364,294,0,294,0,0.5,0,0.416667,0,0,6,1200,502.277937,188.697505,0.333333,12
25.715061,0.363636,449.32,449.32,0,0,0.166667,0.166667,0,0,0,4,5000,1086.379588,131.749774,1,12
67.32184,1,685.15,567.65,117.5,0,1,1,0.416667,0,0,20,9000,526.120039,169.900038,0.3,12
5505.828486,1,0,0,0,193.187682,0,0,0,0.25,3,0,6000,1355.058674,2345.198755,0,12
